path,data_role,voice_fake,voice_present,source,generator,voice_fake_score
data/raw/gtzan_unique_v2/disco.00055.wav,train,0,0,gtzan_real_v2,GTZAN_genre_3,0.7194541692733765
data/raw/gtzan_unique_v2/disco.00056.wav,train,0,0,gtzan_real_v2,GTZAN_genre_3,0.6925421357154846
data/raw/gtzan_unique_v2/disco.00057.wav,train,0,0,gtzan_real_v2,GTZAN_genre_3,0.6917591094970703
data/raw/gtzan_unique_v2/disco.00060.wav,train,0,0,gtzan_real_v2,GTZAN_genre_3,0.710904061794281
data/raw/gtzan_unique_v2/disco.00061.wav,train,0,0,gtzan_real_v2,GTZAN_genre_3,0.7065022587776184
data/raw/gtzan_unique_v2/disco.00062.wav,train,0,0,gtzan_real_v2,GTZAN_genre_3,0.7038549184799194
data/raw/gtzan_unique_v2/disco.00063.wav,train,0,0,gtzan_real_v2,GTZAN_genre_3,0.7152470946311951
data/raw/gtzan_unique_v2/disco.00064.wav,train,0,0,gtzan_real_v2,GTZAN_genre_3,0.6909021735191345
data/raw/gtzan_unique_v2/disco.00065.wav,train,0,0,gtzan_real_v2,GTZAN_genre_3,0.7049434185028076
data/raw/gtzan_unique_v2/disco.00069.wav,train,0,0,gtzan_real_v2,GTZAN_genre_3,0.6998704671859741
data/raw/gtzan_unique_v2/disco.00070.wav,train,0,0,gtzan_real_v2,GTZAN_genre_3,0.7126767635345459
data/raw/gtzan_unique_v2/disco.00071.wav,train,0,0,gtzan_real_v2,GTZAN_genre_3,0.699118435382843
data/raw/gtzan_unique_v2/disco.00072.wav,train,0,0,gtzan_real_v2,GTZAN_genre_3,0.7069354057312012
data/raw/gtzan_unique_v2/disco.00075.wav,train,0,0,gtzan_real_v2,GTZAN_genre_3,0.7022619247436523
data/raw/gtzan_unique_v2/disco.00076.wav,train,0,0,gtzan_real_v2,GTZAN_genre_3,0.7178308367729187
data/raw/gtzan_unique_v2/disco.00077.wav,train,0,0,gtzan_real_v2,GTZAN_genre_3,0.7214585542678833
data/raw/gtzan_unique_v2/disco.00078.wav,train,0,0,gtzan_real_v2,GTZAN_genre_3,0.6855458617210388
data/raw/gtzan_unique_v2/disco.00079.wav,train,0,0,gtzan_real_v2,GTZAN_genre_3,0.6875659823417664
data/raw/gtzan_unique_v2/disco.00080.wav,train,0,0,gtzan_real_v2,GTZAN_genre_3,0.673276424407959
data/raw/gtzan_unique_v2/disco.00081.wav,train,0,0,gtzan_real_v2,GTZAN_genre_3,0.6974144577980042
data/raw/gtzan_unique_v2/disco.00082.wav,train,0,0,gtzan_real_v2,GTZAN_genre_3,0.7263911366462708
data/raw/gtzan_unique_v2/disco.00083.wav,train,0,0,gtzan_real_v2,GTZAN_genre_3,0.6861739158630371
data/raw/gtzan_unique_v2/disco.00084.wav,train,0,0,gtzan_real_v2,GTZAN_genre_3,0.6897358298301697
data/raw/gtzan_unique_v2/disco.00085.wav,train,0,0,gtzan_real_v2,GTZAN_genre_3,0.683093249797821
data/raw/gtzan_unique_v2/disco.00087.wav,train,0,0,gtzan_real_v2,GTZAN_genre_3,0.7119922041893005
data/raw/gtzan_unique_v2/disco.00088.wav,train,0,0,gtzan_real_v2,GTZAN_genre_3,0.7190924286842346
data/raw/gtzan_unique_v2/disco.00089.wav,train,0,0,gtzan_real_v2,GTZAN_genre_3,0.714989185333252
data/raw/gtzan_unique_v2/disco.00091.wav,train,0,0,gtzan_real_v2,GTZAN_genre_3,0.7105588912963867
data/raw/gtzan_unique_v2/disco.00092.wav,train,0,0,gtzan_real_v2,GTZAN_genre_3,0.6993172764778137
data/raw/gtzan_unique_v2/disco.00097.wav,train,0,0,gtzan_real_v2,GTZAN_genre_3,0.6883004307746887
data/raw/gtzan_unique_v2/hiphop.00002.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.6856176853179932
data/raw/gtzan_unique_v2/hiphop.00003.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.7301928997039795
data/raw/gtzan_unique_v2/hiphop.00004.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.7070515155792236
data/raw/gtzan_unique_v2/hiphop.00005.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.7379719018936157
data/raw/gtzan_unique_v2/hiphop.00006.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.71471107006073
data/raw/gtzan_unique_v2/hiphop.00007.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.7114235162734985
data/raw/gtzan_unique_v2/hiphop.00008.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.7164215445518494
data/raw/gtzan_unique_v2/hiphop.00010.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.7178956866264343
data/raw/gtzan_unique_v2/hiphop.00013.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.7056676149368286
data/raw/gtzan_unique_v2/hiphop.00014.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.7236777544021606
data/raw/gtzan_unique_v2/hiphop.00016.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.704955518245697
data/raw/gtzan_unique_v2/hiphop.00018.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.6967753171920776
data/raw/gtzan_unique_v2/hiphop.00019.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.7095274329185486
data/raw/gtzan_unique_v2/hiphop.00022.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.6976516842842102
data/raw/gtzan_unique_v2/hiphop.00023.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.7292868494987488
data/raw/gtzan_unique_v2/hiphop.00024.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.7140427231788635
data/raw/gtzan_unique_v2/hiphop.00025.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.7247939109802246
data/raw/gtzan_unique_v2/hiphop.00026.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.6980254054069519
data/raw/gtzan_unique_v2/hiphop.00027.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.6960145831108093
data/raw/gtzan_unique_v2/hiphop.00028.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.7078633308410645
data/raw/gtzan_unique_v2/hiphop.00029.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.6996589303016663
data/raw/gtzan_unique_v2/hiphop.00030.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.7209807634353638
data/raw/gtzan_unique_v2/hiphop.00033.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.7335622906684875
data/raw/gtzan_unique_v2/hiphop.00034.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.7364040613174438
data/raw/gtzan_unique_v2/hiphop.00037.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.7147876024246216
data/raw/gtzan_unique_v2/hiphop.00038.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.7193470597267151
data/raw/gtzan_unique_v2/hiphop.00039.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.6993398666381836
data/raw/gtzan_unique_v2/hiphop.00040.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.7009236216545105
data/raw/gtzan_unique_v2/hiphop.00041.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.7190204858779907
data/raw/gtzan_unique_v2/hiphop.00044.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.6860927939414978
data/raw/gtzan_unique_v2/hiphop.00046.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.712924063205719
data/raw/gtzan_unique_v2/hiphop.00047.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.6899490356445312
data/raw/gtzan_unique_v2/hiphop.00048.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.7078238725662231
data/raw/gtzan_unique_v2/hiphop.00050.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.685875654220581
data/raw/gtzan_unique_v2/hiphop.00051.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.7123140692710876
data/raw/gtzan_unique_v2/hiphop.00054.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.686432421207428
data/raw/gtzan_unique_v2/hiphop.00059.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.6806013584136963
data/raw/gtzan_unique_v2/hiphop.00063.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.709541380405426
data/raw/gtzan_unique_v2/hiphop.00064.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.6982050538063049
data/raw/gtzan_unique_v2/hiphop.00065.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.689307689666748
data/raw/gtzan_unique_v2/hiphop.00068.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.7098468542098999
data/raw/gtzan_unique_v2/hiphop.00070.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.6983851194381714
data/raw/gtzan_unique_v2/hiphop.00071.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.6912038922309875
data/raw/gtzan_unique_v2/hiphop.00072.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.6901940107345581
data/raw/gtzan_unique_v2/hiphop.00073.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.6930311322212219
data/raw/gtzan_unique_v2/hiphop.00074.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.7017722725868225
data/raw/gtzan_unique_v2/hiphop.00076.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.6974133253097534
data/raw/gtzan_unique_v2/hiphop.00077.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.7156821489334106
data/raw/gtzan_unique_v2/hiphop.00079.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.7138551473617554
data/raw/gtzan_unique_v2/hiphop.00082.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.6850823163986206
data/raw/gtzan_unique_v2/hiphop.00083.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.6927486062049866
data/raw/gtzan_unique_v2/hiphop.00084.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.6934434771537781
data/raw/gtzan_unique_v2/hiphop.00085.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.6944257020950317
data/raw/gtzan_unique_v2/hiphop.00088.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.6987098455429077
data/raw/gtzan_unique_v2/hiphop.00089.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.6917332410812378
data/raw/gtzan_unique_v2/hiphop.00090.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.6918205618858337
data/raw/gtzan_unique_v2/hiphop.00091.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.7015300393104553
data/raw/gtzan_unique_v2/hiphop.00092.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.6768554449081421
data/raw/gtzan_unique_v2/hiphop.00094.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.6752504706382751
data/raw/gtzan_unique_v2/hiphop.00095.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.7009938359260559
data/raw/gtzan_unique_v2/hiphop.00096.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.7023686766624451
data/raw/gtzan_unique_v2/hiphop.00097.wav,train,0,0,gtzan_real_v2,GTZAN_genre_4,0.6923559308052063
data/raw/gtzan_unique_v2/jazz.00000.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6943674087524414
data/raw/gtzan_unique_v2/jazz.00003.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6970462799072266
data/raw/gtzan_unique_v2/jazz.00005.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6909436583518982
data/raw/gtzan_unique_v2/jazz.00007.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6617000102996826
data/raw/gtzan_unique_v2/jazz.00009.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.677189290523529
data/raw/gtzan_unique_v2/jazz.00010.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6970787644386292
data/raw/gtzan_unique_v2/jazz.00015.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6862815022468567
data/raw/gtzan_unique_v2/jazz.00017.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6755367517471313
data/raw/gtzan_unique_v2/jazz.00020.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.667671799659729
data/raw/gtzan_unique_v2/jazz.00021.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.680553674697876
data/raw/gtzan_unique_v2/jazz.00022.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6738287210464478
data/raw/gtzan_unique_v2/jazz.00025.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6750240921974182
data/raw/gtzan_unique_v2/jazz.00026.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6587046980857849
data/raw/gtzan_unique_v2/jazz.00027.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6771830320358276
data/raw/gtzan_unique_v2/jazz.00029.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6785774827003479
data/raw/gtzan_unique_v2/jazz.00030.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6820210218429565
data/raw/gtzan_unique_v2/jazz.00031.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6770747303962708
data/raw/gtzan_unique_v2/jazz.00032.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6884507536888123
data/raw/gtzan_unique_v2/jazz.00033.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6778386235237122
data/raw/gtzan_unique_v2/jazz.00035.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.680923581123352
data/raw/gtzan_unique_v2/jazz.00036.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6973116397857666
data/raw/gtzan_unique_v2/jazz.00038.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6928187012672424
data/raw/gtzan_unique_v2/jazz.00039.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6902918815612793
data/raw/gtzan_unique_v2/jazz.00040.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6846469044685364
data/raw/gtzan_unique_v2/jazz.00042.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6911942958831787
data/raw/gtzan_unique_v2/jazz.00043.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6888151168823242
data/raw/gtzan_unique_v2/jazz.00044.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6854671239852905
data/raw/gtzan_unique_v2/jazz.00045.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6886066198348999
data/raw/gtzan_unique_v2/jazz.00047.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6831403970718384
data/raw/gtzan_unique_v2/jazz.00048.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6896926760673523
data/raw/gtzan_unique_v2/jazz.00049.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6912053823471069
data/raw/gtzan_unique_v2/jazz.00051.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6778593063354492
data/raw/gtzan_unique_v2/jazz.00055.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6806520223617554
data/raw/gtzan_unique_v2/jazz.00056.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.7282024025917053
data/raw/gtzan_unique_v2/jazz.00057.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6821667551994324
data/raw/gtzan_unique_v2/jazz.00058.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6973013877868652
data/raw/gtzan_unique_v2/jazz.00059.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6770563721656799
data/raw/gtzan_unique_v2/jazz.00061.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.727698028087616
data/raw/gtzan_unique_v2/jazz.00062.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.692835807800293
data/raw/gtzan_unique_v2/jazz.00063.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.7187831997871399
data/raw/gtzan_unique_v2/jazz.00065.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6902616620063782
data/raw/gtzan_unique_v2/jazz.00066.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.7015448808670044
data/raw/gtzan_unique_v2/jazz.00067.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6846421957015991
data/raw/gtzan_unique_v2/jazz.00068.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6912126541137695
data/raw/gtzan_unique_v2/jazz.00069.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6888083219528198
data/raw/gtzan_unique_v2/jazz.00070.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6846297979354858
data/raw/gtzan_unique_v2/jazz.00071.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6885942220687866
data/raw/gtzan_unique_v2/jazz.00073.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6999448537826538
data/raw/gtzan_unique_v2/jazz.00074.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6928901672363281
data/raw/gtzan_unique_v2/jazz.00076.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6901795268058777
data/raw/gtzan_unique_v2/jazz.00077.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.7068002820014954
data/raw/gtzan_unique_v2/jazz.00080.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.699485182762146
data/raw/gtzan_unique_v2/jazz.00084.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.685692310333252
data/raw/gtzan_unique_v2/jazz.00087.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6702134013175964
data/raw/gtzan_unique_v2/jazz.00088.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6793380975723267
data/raw/gtzan_unique_v2/jazz.00090.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6828244924545288
data/raw/gtzan_unique_v2/jazz.00093.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6781494617462158
data/raw/gtzan_unique_v2/jazz.00094.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6861720681190491
data/raw/gtzan_unique_v2/jazz.00096.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6831902861595154
data/raw/gtzan_unique_v2/jazz.00097.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6708346009254456
data/raw/gtzan_unique_v2/jazz.00098.wav,train,0,0,gtzan_real_v2,GTZAN_genre_5,0.6768653392791748
data/raw/gtzan_unique_v2/metal.00001.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7167414426803589
data/raw/gtzan_unique_v2/metal.00002.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7255124449729919
data/raw/gtzan_unique_v2/metal.00005.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7183728814125061
data/raw/gtzan_unique_v2/metal.00006.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.6833468675613403
data/raw/gtzan_unique_v2/metal.00007.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.6810856461524963
data/raw/gtzan_unique_v2/metal.00011.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7420120239257812
data/raw/gtzan_unique_v2/metal.00012.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7220694422721863
data/raw/gtzan_unique_v2/metal.00013.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7047098278999329
data/raw/gtzan_unique_v2/metal.00015.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7174637317657471
data/raw/gtzan_unique_v2/metal.00016.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.741248607635498
data/raw/gtzan_unique_v2/metal.00017.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7084771990776062
data/raw/gtzan_unique_v2/metal.00019.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7065092921257019
data/raw/gtzan_unique_v2/metal.00020.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7187321782112122
data/raw/gtzan_unique_v2/metal.00021.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7248035073280334
data/raw/gtzan_unique_v2/metal.00023.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7300671935081482
data/raw/gtzan_unique_v2/metal.00024.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7393103837966919
data/raw/gtzan_unique_v2/metal.00025.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7010226249694824
data/raw/gtzan_unique_v2/metal.00028.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7402555346488953
data/raw/gtzan_unique_v2/metal.00029.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7044007182121277
data/raw/gtzan_unique_v2/metal.00030.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7223435044288635
data/raw/gtzan_unique_v2/metal.00031.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7394294738769531
data/raw/gtzan_unique_v2/metal.00032.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7296406626701355
data/raw/gtzan_unique_v2/metal.00033.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7285926342010498
data/raw/gtzan_unique_v2/metal.00034.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7164586782455444
data/raw/gtzan_unique_v2/metal.00035.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7426337599754333
data/raw/gtzan_unique_v2/metal.00037.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7134622931480408
data/raw/gtzan_unique_v2/metal.00038.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7151576280593872
data/raw/gtzan_unique_v2/metal.00041.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7119469046592712
data/raw/gtzan_unique_v2/metal.00043.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7088578343391418
data/raw/gtzan_unique_v2/metal.00044.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7145125865936279
data/raw/gtzan_unique_v2/metal.00045.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7129241824150085
data/raw/gtzan_unique_v2/metal.00046.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7435352802276611
data/raw/gtzan_unique_v2/metal.00047.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7401814460754395
data/raw/gtzan_unique_v2/metal.00049.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7424764037132263
data/raw/gtzan_unique_v2/metal.00052.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7382743954658508
data/raw/gtzan_unique_v2/metal.00054.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7428620457649231
data/raw/gtzan_unique_v2/metal.00055.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7416003346443176
data/raw/gtzan_unique_v2/metal.00057.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7367886304855347
data/raw/gtzan_unique_v2/metal.00058.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7391197085380554
data/raw/gtzan_unique_v2/metal.00059.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7390100359916687
data/raw/gtzan_unique_v2/metal.00060.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7287189364433289
data/raw/gtzan_unique_v2/metal.00067.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.716288149356842
data/raw/gtzan_unique_v2/metal.00068.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7016117572784424
data/raw/gtzan_unique_v2/metal.00070.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.6755796670913696
data/raw/gtzan_unique_v2/metal.00071.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7182713747024536
data/raw/gtzan_unique_v2/metal.00073.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7391563057899475
data/raw/gtzan_unique_v2/metal.00074.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.6663509607315063
data/raw/gtzan_unique_v2/metal.00075.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7384161353111267
data/raw/gtzan_unique_v2/metal.00076.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7029731869697571
data/raw/gtzan_unique_v2/metal.00079.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7232657670974731
data/raw/gtzan_unique_v2/metal.00081.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.734280526638031
data/raw/gtzan_unique_v2/metal.00082.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7365253567695618
data/raw/gtzan_unique_v2/metal.00083.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7374770045280457
data/raw/gtzan_unique_v2/metal.00084.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7378233075141907
data/raw/gtzan_unique_v2/metal.00085.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.736255943775177
data/raw/gtzan_unique_v2/metal.00087.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7405720949172974
data/raw/gtzan_unique_v2/metal.00088.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7130250930786133
data/raw/gtzan_unique_v2/metal.00089.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.714532732963562
data/raw/gtzan_unique_v2/metal.00090.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7096783518791199
data/raw/gtzan_unique_v2/metal.00091.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7216869592666626
data/raw/gtzan_unique_v2/metal.00092.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7164766788482666
data/raw/gtzan_unique_v2/metal.00093.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.6903441548347473
data/raw/gtzan_unique_v2/metal.00096.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7391341328620911
data/raw/gtzan_unique_v2/metal.00097.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7245189547538757
data/raw/gtzan_unique_v2/metal.00098.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.714410126209259
data/raw/gtzan_unique_v2/metal.00099.wav,train,0,0,gtzan_real_v2,GTZAN_genre_6,0.7194984555244446
data/raw/gtzan_unique_v2/pop.00000.wav,train,0,0,gtzan_real_v2,GTZAN_genre_7,0.7238737940788269
data/raw/gtzan_unique_v2/pop.00002.wav,train,0,0,gtzan_real_v2,GTZAN_genre_7,0.7119058966636658
data/raw/gtzan_unique_v2/pop.00003.wav,train,0,0,gtzan_real_v2,GTZAN_genre_7,0.7096285223960876
data/raw/gtzan_unique_v2/pop.00005.wav,train,0,0,gtzan_real_v2,GTZAN_genre_7,0.7280094027519226
data/raw/gtzan_unique_v2/pop.00006.wav,train,0,0,gtzan_real_v2,GTZAN_genre_7,0.7012509703636169
data/raw/gtzan_unique_v2/pop.00007.wav,train,0,0,gtzan_real_v2,GTZAN_genre_7,0.682654082775116
